id_country,id_compound,toilet_fullclogged,privacy_wall,floor_holes,roof_solid,use_night,nightlight_rep,gender_separated,relationship,hh_cubicle_num,hh_cubicle,cleaning_arrangement,sharing,interface_rep,outflow_rep,D0,age_toilet,clean_comp,handwashing_obs,location,landlord_on_plot,bin_inside,tiling,visible_feces,insects_obs,solidwaste_obs,floor_obs,spotcheck,gender_respondent,gender_hh,hh_size,hhmember_rooms,B11_income_ppp,educ_hh,tenancy,electricity,water,lock,hh_cubicle_fct,cleanliness_rep,cleanliness_obs,cleanliness_cod
Kenya,166,No,Solid,No,Solid,Yes,Yes,Private toilet,Only relatives,1,1,Not shared,Private,Flush,Septic tank,Flush to septic tank,>9 years / don't know,Clean,No facility with soap,Inside dwelling,landlord not on plot,No bin inside cubicle,Tiling,No,No,No,Finished,Yes,Female,Male,7,2.3333333333333335,NA,Tertiary,Tenant (informal),Yes,Improved on premises,No lock,1,Clean,Very clean,Neither clean nor dirty
Kenya,167,No,Solid,No,Solid,Yes,Yes,Private toilet,Only relatives,1,1,Not shared,Private,Flush,Septic tank,Flush to septic tank,>9 years / don't know,Clean,Facility with soap,Inside dwelling,landlord on plot,No bin inside cubicle,Tiling,No,No,No,Finished,Yes,Male,Male,3,0.75,1020.3040506070809,Tertiary,Owner,Yes,Improved on premises,Outside and inside,1,Very clean,Clean,Very clean
Kenya,168,No,Solid,No,Solid,Yes,No,Private toilet,Only relatives,1,1,Not shared,Private,Flush,Septic tank,Flush to septic tank,>9 years / don't know,Clean,Facility with soap,Inside dwelling,landlord not on plot,No bin inside cubicle,Tiling,No,No,No,Finished,Yes,Female,Female,5,1.6666666666666667,NA,Secondary,Tenant (informal),Yes,Improved on premises,No lock,1,Very clean,Very clean,Neither clean nor dirty
Kenya,169,No,Solid,No,Solid,Yes,No,Private toilet,Only relatives,1,1,Not shared,Private,Improved pit latrine,Single pit,Pit latrine with slab (no water),>9 years / don't know,Not clean,No facility with soap,Inside compound/on plot,landlord not on plot,No bin inside cubicle,No tiling,No,Yes,No,Finished,Yes,Female,Male,6,3,NA,Secondary,Tenant (informal),Yes,Unimproved/not on premises,Only outside,1,Clean,Neither clean nor dirty,Clean
Ghana,1171,No,Solid,No,Solid,Yes,Yes,Private toilet,Only relatives,1,1,Not shared,Private,Container based,Container based,Container based sanitation,4-6 years,Not clean,No facility with soap,Inside compound/on plot,landlord on plot,Bin inside cubicle,No tiling,No,No,Yes,Finished,Yes,Female,Male,7,1.1666666666666667,NA,None,Owner,Yes,Improved on premises,Outside and inside,1,Very clean,Neither clean nor dirty,Clean
Ghana,997,No,Solid,No,Solid,Yes,Yes,Private toilet,Only relatives,1,1,Not shared,Private,Flush,Septic tank,Flush to septic tank,>9 years / don't know,Clean,No facility with soap,Inside compound/on plot,landlord on plot,No bin inside cubicle,Tiling,No,No,No,Finished,Yes,Female,Female,9,4.5,83.7257980115123,None,Owner,Yes,Improved on premises,Outside and inside,1,Very clean,Dirty,Clean
Ghana,1262,No,Solid,No,Solid,Yes,No,No,Other tenants/unknown,8,8,No,Shared,Flush,Septic tank,Flush to septic tank,>9 years / don't know,Clean,No facility with soap,Inside compound/on plot,landlord not on plot,Bin inside cubicle,No tiling,No,No,No,Finished,Yes,Male,Male,1,1,167.4515960230246,Secondary,Tenant (informal),Yes,Improved on premises,Only outside,8,Very clean,Very clean,Clean
Ghana,1172,No,Solid,No,Solid,Yes,Yes,Private toilet,Only relatives,1,1,Not shared,Private,Flush,Septic tank,Flush to septic tank,>9 years / don't know,Clean,No facility with soap,Inside dwelling,landlord on plot,Bin inside cubicle,Tiling,No,No,No,Finished,Yes,Female,Female,7,1.1666666666666667,NA,None,Owner,Yes,Improved on premises,Outside and inside,1,Very clean,Very clean,Very clean
Ghana,998,No,Solid,No,Solid,Yes,Yes,Private toilet,Only relatives,1,1,Not shared,Private,Flush,Septic tank,Flush to septic tank,4-6 years,Clean,No facility with soap,Inside compound/on plot,landlord on plot,Bin inside cubicle,Tiling,No,No,No,Finished,Yes,Male,Female,2,0.5,NA,Primary,Owner,Yes,Improved on premises,Outside and inside,1,Very clean,Very clean,Very clean
Ghana,1443,No,Solid,No,Solid,Yes,No,No,Other tenants/unknown,4,4,No,Shared,Pour-flush,Don't know,Pour flush to don't know where,>9 years / don't know,Not clean,No facility with soap,Inside compound/on plot,landlord on plot,Bin inside cubicle,No tiling,Yes,No,Yes,Finished,Yes,Male,Male,5,0.625,837.257980115123,Tertiary,Owner,Yes,Improved on premises,Outside and inside,4,Clean,Neither clean nor dirty,Very clean
Ghana,898,No,Solid,No,Solid,Yes,Yes,Private toilet,Only relatives,1,1,Not shared,Private,Pour-flush,Septic tank,Pour flush to septic tank,>9 years / don't know,Clean,No facility with soap,Inside compound/on plot,landlord on plot,Bin inside cubicle,Tiling,No,No,No,Finished,Yes,Female,Male,5,2.5,NA,Tertiary,Owner,Yes,Improved on premises,Outside and inside,1,Very clean,Clean,Very clean
Ghana,1444,No,Solid,No,Solid,Yes,Yes,No,Other tenants/unknown,6,6,No,Shared,Flush,Septic tank,Flush to septic tank,>9 years / don't know,Clean,No facility with soap,Inside dwelling,landlord on plot,Bin inside cubicle,No tiling,No,No,No,Finished,Yes,Female,Female,7,1.1666666666666667,83.7257980115123,Secondary,Owner,Yes,Improved on premises,Outside and inside,6,Very clean,Very clean,Clean
Ghana,1266,No,Solid,No,Solid,No,Yes,No,Other tenants/unknown,7,7,No,Shared,Flush,Septic tank,Flush to septic tank,1-3 years,Clean,No facility with soap,Inside compound/on plot,landlord on plot,Bin inside cubicle,Tiling,No,No,No,Finished,Yes,Male,Male,4,4,83.7257980115123,Secondary,Tenant (formal),Yes,Improved on premises,Outside and inside,7,Very clean,Clean,Very clean
Ghana,1173,No,Solid,No,Solid,Yes,Yes,Private toilet,Only relatives,1,1,Not shared,Private,Flush,Septic tank,Flush to septic tank,>9 years / don't know,Clean,No facility with soap,Inside compound/on plot,landlord on plot,Bin inside cubicle,No tiling,No,No,No,Finished,Yes,Female,Female,11,1.375,NA,None,Owner,Yes,Improved on premises,Outside and inside,1,Very clean,Neither clean nor dirty,Neither clean nor dirty
Ghana,1352,No,Solid,No,Solid,Yes,Yes,Private toilet,Only relatives,1,1,Not shared,Private,Pour-flush,Septic tank,Pour flush to septic tank,1-3 years,Clean,No facility with soap,Inside compound/on plot,landlord on plot,Bin inside cubicle,No tiling,No,No,No,Finished,Yes,Male,Male,7,2.3333333333333335,209.31449502878075,Tertiary,Owner,Yes,Improved on premises,Outside and inside,1,Very clean,Clean,Dirty
Ghana,1353,No,Solid,No,Solid,Yes,Yes,No,Close neighbors/landlord,2,2,No,Shared,Pour-flush,Septic tank,Pour flush to septic tank,7-9 years,Clean,No facility with soap,Inside compound/on plot,landlord on plot,No bin inside cubicle,No tiling,No,No,No,Finished,Yes,Female,Female,6,3,125.58869701726844,Secondary,Owner,Yes,Improved on premises,Outside and inside,2,Very clean,Clean,Neither clean nor dirty
Ghana,795,No,Solid,No,Solid,Yes,Yes,No,Other tenants/unknown,6,6,No,Shared,Improved pit latrine,Single pit,Pit latrine with slab (no water),4-6 years,Not clean,No facility with soap,Inside compound/on plot,landlord on plot,Bin inside cubicle,No tiling,No,No,Yes,Finished,Yes,Female,Male,3,3,83.7257980115123,Secondary,Tenant (formal),Yes,Unimproved/not on premises,Outside and inside,6,Clean,Clean,Dirty
Ghana,1354,No,Solid,Yes,Not solid,Yes,Yes,No,Other tenants/unknown,2,2,No,Shared,Improved pit latrine,Single pit,Pit latrine with slab (no water),>9 years / don't know,Not clean,No facility with soap,Inside compound/on plot,landlord on plot,No bin inside cubicle,No tiling,No,No,Yes,Finished,Yes,Female,Female,11,11,NA,Secondary,Owner,Yes,Improved on premises,Outside and inside,2,Very clean,Clean,Very clean
Ghana,796,No,Solid,No,Solid,Yes,No,No,Other tenants/unknown,4,4,No,Shared,Pour-flush,Septic tank,Pour flush to septic tank,>9 years / don't know,Clean,No facility with soap,Inside compound/on plot,landlord not on plot,Bin inside cubicle,No tiling,No,No,No,Finished,Yes,Female,Female,6,6,251.1773940345369,Secondary,Tenant (informal),Yes,Unimproved/not on premises,Outside and inside,4,Clean,Very clean,Neither clean nor dirty
Ghana,1355,No,Solid,No,Solid,Yes,Yes,No,Other tenants/unknown,3,3,No,Shared,Improved pit latrine,Single pit,Pit latrine with slab (no water),>9 years / don't know,Not clean,No facility with soap,Inside compound/on plot,landlord on plot,Bin inside cubicle,No tiling,No,No,Yes,Finished,Yes,Female,Female,11,5.5,209.31449502878075,Secondary,Owner,Yes,Improved on premises,Outside and inside,3,Very clean,Clean,Neither clean nor dirty
Ghana,1356,No,Solid,No,Solid,Yes,No,No,Other tenants/unknown,3,3,No,Shared,Pour-flush,Septic tank,Pour flush to septic tank,>9 years / don't know,Clean,No facility with soap,Inside compound/on plot,landlord on plot,No bin inside cubicle,Tiling,No,No,No,Finished,Yes,Female,Female,11,5.5,4186.289900575615,Primary,Owner,Yes,Improved on premises,Only outside,3,Very clean,Very clean,Very clean
Ghana,797,No,Solid,No,Not solid,Yes,Yes,No,Other tenants/unknown,9,9,No,Shared,Improved pit latrine,Single pit,Pit latrine with slab (no water),>9 years / don't know,Clean,No facility with soap,Inside compound/on plot,landlord on plot,Bin inside cubicle,Tiling,No,No,No,Finished,Yes,Female,Female,6,6,125.58869701726844,Secondary,Owner,Yes,Improved on premises,Outside and inside,9,Clean,Very clean,Very clean
Ghana,1357,No,Solid,No,Solid,Yes,Yes,No,Other tenants/unknown,5,5,No,Shared,Pour-flush,Septic tank,Pour flush to septic tank,>9 years / don't know,Not clean,No facility with soap,Inside compound/on plot,landlord on plot,No bin inside cubicle,Tiling,No,No,Yes,Finished,Yes,Female,Female,11,5.5,167.4515960230246,None,Owner,Yes,Improved on premises,Only inside,5,Very clean,Clean,Neither clean nor dirty
Ghana,799,No,Solid,No,Solid,Yes,Yes,No,Other tenants/unknown,7,7,No,Shared,Improved pit latrine,Single pit,Pit latrine with slab (no water),>9 years / don't know,Clean,No facility with soap,Inside compound/on plot,landlord on plot,No bin inside cubicle,No tiling,No,No,No,Finished,Yes,Female,Male,3,3,251.1773940345369,Secondary,Tenant (formal),Yes,Unimproved/not on premises,Outside and inside,7,Neither clean nor dirty,Very clean,NA
Ghana,1357,No,Solid,No,Solid,Yes,Yes,No,Other tenants/unknown,5,5,No,Shared,Pour-flush,Septic tank,Pour flush to septic tank,>9 years / don't know,Not clean,No facility with soap,Inside compound/on plot,landlord on plot,Bin inside cubicle,Tiling,No,No,Yes,Finished,Yes,Female,Female,11,11,83.7257980115123,Tertiary,Owner,Yes,Improved on premises,Outside and inside,5,Very clean,Clean,Clean
Ghana,1080,No,Solid,No,Solid,Yes,No,No,Other tenants/unknown,5,5,No,Shared,Flush,Septic tank,Flush to septic tank,>9 years / don't know,Clean,No facility with soap,Inside compound/on plot,landlord on plot,Bin inside cubicle,No tiling,No,No,No,Finished,Yes,Female,Female,7,7,NA,None,Owner,Yes,Improved on premises,Outside and inside,5,Very clean,Very clean,Clean
Ghana,800,No,Solid,No,Solid,Yes,Yes,No,Other tenants/unknown,8,8,Yes,Shared,Improved pit latrine,Single pit,Pit latrine with slab (no water),>9 years / don't know,Clean,No facility with soap,Inside compound/on plot,landlord not on plot,Bin inside cubicle,Tiling,No,No,No,Finished,Yes,Female,Female,6,6,83.7257980115123,None,Tenant (formal),Yes,Improved on premises,Outside and inside,8,Very clean,Very clean,Very clean
Ghana,1358,No,Solid,No,Solid,Yes,Yes,No,Other tenants/unknown,3,3,No,Shared,Improved pit latrine,Single pit,Pit latrine with slab (no water),1-3 years,Clean,No facility with soap,Inside compound/on plot,landlord on plot,No bin inside cubicle,No tiling,No,No,No,Finished,Yes,Male,Male,8,8,125.58869701726844,Secondary,Owner,Yes,Improved on premises,Outside and inside,3,Very clean,Clean,Clean
Ghana,1081,No,Solid,No,Solid,Yes,No,No,Other tenants/unknown,11,more than 10,Yes,Shared,Improved pit latrine,Single pit,Pit latrine with slab (no water),>9 years / don't know,Not clean,No facility with soap,Inside compound/on plot,landlord on plot,Bin inside cubicle,No tiling,No,Yes,No,Finished,Yes,Female,Female,4,4,NA,Tertiary,Owner,Yes,Improved on premises,Outside and inside,more than 10,Very clean,Clean,Neither clean nor dirty
Ghana,794,No,Solid,No,Solid,Yes,Yes,No,Other tenants/unknown,2,2,No,Shared,Improved pit latrine,Single pit,Pit latrine with slab (no water),7-9 years,Clean,No facility with soap,Inside compound/on plot,landlord on plot,Bin inside cubicle,No tiling,No,No,No,Finished,Yes,Male,Male,1,0.5,209.31449502878075,Primary,Tenant (formal),Yes,Improved on premises,Outside and inside,2,Clean,Very clean,Very clean
Ghana,1082,No,Solid,No,Solid,Yes,Yes,No,Other tenants/unknown,6,6,Yes,Shared,Flush,Septic tank,Flush to septic tank,>9 years / don't know,Clean,Facility with soap,Inside compound/on plot,landlord on plot,Bin inside cubicle,Tiling,No,No,No,Finished,Yes,Female,Female,3,3,NA,Secondary,Owner,Yes,Improved on premises,Outside and inside,6,Very clean,Very clean,Very clean
Ghana,1083,No,Solid,No,Solid,Yes,Yes,No,Other tenants/unknown,2,2,No,Shared,Improved pit latrine,Single pit,Pit latrine with slab (no water),>9 years / don't know,Clean,No facility with soap,Inside compound/on plot,landlord on plot,Bin inside cubicle,Tiling,No,No,No,Finished,Yes,Male,Male,7,3.5,62.79434850863422,Secondary,Owner,Yes,Improved on premises,Outside and inside,2,Very clean,Neither clean nor dirty,NA
Ghana,1083,No,Solid,No,Solid,Yes,Yes,Private toilet,Only relatives,1,1,Not shared,Private,Flush,Septic tank,Flush to septic tank,7-9 years,Clean,No facility with soap,Inside compound/on plot,landlord on plot,Bin inside cubicle,No tiling,No,No,No,Finished,Yes,Female,Female,3,3,62.79434850863422,Secondary,Owner,Yes,Improved on premises,Outside and inside,1,Very clean,Very clean,Very dirty
Ghana,1445,No,Solid,No,Not solid,Yes,Yes,Private toilet,Only relatives,1,1,Not shared,Private,Container based,Container based,Container based sanitation,4-6 years,Not clean,No facility with soap,Inside dwelling,landlord on plot,No bin inside cubicle,No tiling,Yes,No,Yes,Finished,Yes,Female,Female,4,0.5714285714285714,418.6289900575615,Secondary,Owner,Yes,Improved on premises,Outside and inside,1,Very clean,Very clean,Neither clean nor dirty
Ghana,994,No,Solid,No,Solid,Yes,No,No,Other tenants/unknown,7,7,Yes,Shared,Flush,Septic tank,Flush to septic tank,>9 years / don't know,Clean,No facility with soap,Inside compound/on plot,landlord on plot,No bin inside cubicle,No tiling,No,No,No,Finished,Yes,Female,Female,5,5,251.1773940345369,Secondary,Free rent,Yes,Improved on premises,Outside and inside,7,Very clean,Clean,Clean
Ghana,1267,No,Solid,No,Solid,Yes,No,No,Other tenants/unknown,7,7,No,Shared,Improved pit latrine,Single pit,Pit latrine with slab (no water),<1 Year,Clean,No facility with soap,Inside compound/on plot,landlord on plot,No bin inside cubicle,Tiling,No,No,No,Finished,Yes,Male,Male,1,1,NA,Secondary,Tenant (formal),Yes,Improved on premises,Outside and inside,7,Very clean,Neither clean nor dirty,Very clean
Ghana,1263,No,Solid,No,Solid,Yes,Yes,Yes,Other tenants/unknown,7,7,No,Shared,Flush,Septic tank,Flush to septic tank,>9 years / don't know,Clean,No facility with soap,Inside compound/on plot,landlord on plot,No bin inside cubicle,No tiling,No,No,No,Finished,Yes,Male,Female,3,3,NA,Secondary,Tenant (informal),Yes,Improved on premises,Outside and inside,7,Very clean,Neither clean nor dirty,NA
Ghana,1446,No,Solid,No,Solid,Yes,Yes,No,Other tenants/unknown,6,6,No,Shared,Pour-flush,Septic tank,Pour flush to septic tank,4-6 years,Clean,No facility with soap,Inside dwelling,landlord on plot,No bin inside cubicle,No tiling,No,No,No,Finished,Yes,Female,Female,7,1,200.94191522762952,Secondary,Tenant (informal),Yes,Improved on premises,Outside and inside,6,Clean,Clean,Very clean
Ghana,1447,No,Solid,No,Solid,Yes,No,No,Other tenants/unknown,7,7,No,Shared,Flush,Septic tank,Flush to septic tank,>9 years / don't know,Clean,No facility with soap,Inside dwelling,landlord on plot,No bin inside cubicle,No tiling,No,No,No,Finished,Yes,Female,Female,8,1.1428571428571428,167.4515960230246,None,Owner,Yes,Improved on premises,Outside and inside,7,Very clean,Clean,Very clean
Ghana,1174,No,Solid,No,Solid,Yes,Yes,No,Other tenants/unknown,8,8,Yes,Shared,Flush,Septic tank,Flush to septic tank,>9 years / don't know,Clean,No facility with soap,Inside compound/on plot,landlord on plot,No bin inside cubicle,No tiling,No,No,No,Finished,Yes,Female,Female,2,0.25,NA,Tertiary,Owner,Yes,Improved on premises,Outside and inside,8,Very clean,Very clean,Clean
Ghana,995,No,Solid,No,Not solid,Yes,Yes,No,Other tenants/unknown,6,6,Yes,Shared,Improved pit latrine,Single pit,Pit latrine with slab (no water),1-3 years,Not clean,No facility with soap,Inside compound/on plot,landlord not on plot,No bin inside cubicle,No tiling,No,No,Yes,Finished,Yes,Male,Male,4,4,NA,Primary,Tenant (informal),Yes,Improved on premises,Outside and inside,6,Very clean,Dirty,Dirty
Ghana,1175,No,Solid,No,Solid,Yes,Yes,No,Close neighbors/landlord,11,more than 10,Yes,Shared,Flush,Septic tank,Flush to septic tank,>9 years / don't know,Not clean,No facility with soap,Inside compound/on plot,landlord on plot,Bin inside cubicle,Tiling,No,No,Yes,Finished,Yes,Female,Female,11,1.375,NA,None,Owner,Yes,Improved on premises,Outside and inside,more than 10,Clean,Clean,Clean
Ghana,996,No,Solid,Yes,Solid,Yes,Yes,No,Other tenants/unknown,2,2,No,Shared,Improved pit latrine,Single pit,Pit latrine with slab (no water),>9 years / don't know,Clean,No facility with soap,Inside compound/on plot,landlord on plot,Bin inside cubicle,No tiling,No,No,No,Finished,Yes,Female,Male,7,3.5,NA,Tertiary,Free rent,Yes,Improved on premises,Outside and inside,2,Very clean,Very clean,Clean
Ghana,1264,No,Solid,No,Solid,Yes,Yes,No,Other tenants/unknown,5,5,No,Shared,Flush,Septic tank,Flush to septic tank,>9 years / don't know,Clean,No facility with soap,Inside compound/on plot,landlord on plot,Bin inside cubicle,Tiling,No,No,No,Finished,Yes,Female,Female,5,2.5,209.31449502878075,Secondary,Owner,Yes,Improved on premises,Outside and inside,5,Very clean,Clean,Neither clean nor dirty
Ghana,1265,No,Solid,No,Solid,Yes,Yes,Private toilet,Only relatives,1,1,Not shared,Private,Flush,Septic tank,Flush to septic tank,>9 years / don't know,Not clean,No facility with soap,Inside compound/on plot,landlord on plot,No bin inside cubicle,No tiling,Yes,No,Yes,Finished,Yes,Female,Female,1,0.5,41.86289900575615,None,Owner,Yes,Improved on premises,Outside and inside,1,Very clean,Dirty,Dirty
